FDATE,FCURR,TCURR,RATE
2023-08-21,SAR,INR,22.1797193039165
2023-08-22,SAR,INR,22.18633798040264
2023-08-23,SAR,INR,22.17342849108536
2023-08-24,SAR,INR,22.032218970230133
2023-08-25,SAR,INR,22.056116426393146
2023-08-28,SAR,INR,22.056947607438815
2023-08-29,SAR,INR,22.070905640125602
2023-08-30,SAR,INR,22.02011162762119
2023-08-31,SAR,INR,22.072710241802497
2023-09-01,SAR,INR,22.070082475102026
2023-09-04,SAR,INR,22.360476278440046
2023-09-05,SAR,INR,22.08717753147471
2023-09-06,SAR,INR,22.177898364546763
2023-09-07,SAR,INR,22.224179458537947
2023-09-08,SAR,INR,22.21968226842364
2023-09-11,SAR,INR,22.14049923971038
2023-09-12,SAR,INR,22.140730607850855
2023-09-13,SAR,INR,22.112920829868926
2023-09-14,SAR,INR,22.138760632332378
2023-09-15,SAR,INR,22.163261742296072
2023-09-18,SAR,INR,22.177818941469923
2023-09-19,SAR,INR,22.2227820037333
2023-09-20,SAR,INR,22.208514358892444
2023-09-21,SAR,INR,22.17756419523039
2023-09-22,SAR,INR,22.124853257355426
2023-09-25,SAR,INR,22.145887845167408
2023-09-26,SAR,INR,22.16364527988958
2023-09-27,SAR,INR,22.237566584919932
2023-09-28,SAR,INR,22.216755124526117
2023-09-29,SAR,INR,22.209959278577116
2023-10-02,SAR,INR,22.142613866415786
2023-10-03,SAR,INR,22.254240553351565
2023-10-04,SAR,INR,22.219423161162922
2023-10-05,SAR,INR,22.27795180117664
2023-10-06,SAR,INR,22.216999415844384
2023-10-09,SAR,INR,22.192823951763785
2023-10-10,SAR,INR,22.228288329581574
2023-10-11,SAR,INR,22.22487613927774
2023-10-12,SAR,INR,22.213350274250843
2023-10-13,SAR,INR,22.22627270461453
2023-10-16,SAR,INR,22.228530869777842
2023-10-17,SAR,INR,22.20805963958128
2023-10-18,SAR,INR,22.224615979070222
2023-10-19,SAR,INR,22.228231223182775
2023-10-20,SAR,INR,22.188106497825174
2023-10-23,SAR,INR,22.194187895022196
2023-10-24,SAR,INR,22.161740783485584
2023-10-25,SAR,INR,22.14868989008687
2023-10-26,SAR,INR,22.200015104250724
2023-10-27,SAR,INR,22.229253957578294
2023-10-30,SAR,INR,22.238234417013928
2023-10-31,SAR,INR,22.23100479199661
2023-11-01,SAR,INR,22.227518506571414
2023-11-02,SAR,INR,22.738438872708684
2023-11-03,SAR,INR,22.21793778355959
2023-11-06,SAR,INR,22.191016463880032
2023-11-07,SAR,INR,22.217024664547125
2023-11-08,SAR,INR,22.218569911233317
2023-11-09,SAR,INR,22.21303072605224
2023-11-10,SAR,INR,22.23973762173955
2023-11-13,SAR,INR,22.21007867919252
2023-11-14,SAR,INR,22.209069999096755
2023-11-15,SAR,INR,22.150548642415743
2023-11-16,SAR,INR,22.208067625258536
2023-11-17,SAR,INR,22.191640450815612
2023-11-20,SAR,INR,22.228693502677288
2023-11-21,SAR,INR,22.242888731391076
2023-11-22,SAR,INR,22.24937732500257
2023-11-23,SAR,INR,22.303332125157567
2023-11-24,SAR,INR,22.249208785506198
2023-11-27,SAR,INR,22.24164814461119
2023-11-28,SAR,INR,22.25354107394378
2023-11-29,SAR,INR,22.268049635074476
2023-11-30,SAR,INR,22.24033314510575
2023-12-01,SAR,INR,22.24764798621095
2023-12-04,SAR,INR,22.18748535447321
2023-12-05,SAR,INR,22.26473497211009
2023-12-06,SAR,INR,22.24206263363203
2023-12-07,SAR,INR,22.243266016027974
2023-12-08,SAR,INR,22.24417284069432
2023-12-11,SAR,INR,22.24683918594792
2023-12-12,SAR,INR,22.249459355925183
2023-12-13,SAR,INR,22.262817642626487
2023-12-14,SAR,INR,22.22437936705728
2023-12-15,SAR,INR,22.23143341672312
2023-12-18,SAR,INR,22.139730632598003
2023-12-19,SAR,INR,22.18282247172442
2023-12-20,SAR,INR,22.178430623278473
2023-12-21,SAR,INR,22.22672489243905
2023-12-22,SAR,INR,22.18780926755244
2023-12-25,SAR,INR,22.17496775690097
2023-12-26,SAR,INR,22.182831293857816
2023-12-27,SAR,INR,22.180306241918515
2023-12-28,SAR,INR,22.230236293951293
2023-12-29,SAR,INR,21.975217441933637
2024-01-01,SAR,INR,22.22647372609572
2024-01-02,SAR,INR,22.190318975686296
2024-01-03,SAR,INR,22.229634044337672
2024-01-04,SAR,INR,22.24296705029019
2024-01-05,SAR,INR,22.22149355060901
2024-01-08,SAR,INR,22.18547739717542
2024-01-09,SAR,INR,22.17322352984479
2024-01-10,SAR,INR,22.19563216141978
2024-01-11,SAR,INR,22.167972009915275
2024-01-12,SAR,INR,22.180103057835822
2024-01-15,SAR,INR,22.121868523616286
2024-01-16,SAR,INR,22.122305175708334
2024-01-17,SAR,INR,22.183112137837952
2024-01-18,SAR,INR,22.20651625329174
2024-01-19,SAR,INR,22.20000530865491
2024-01-22,SAR,INR,22.165996400146923
2024-01-23,SAR,INR,22.183609928176793
2024-01-24,SAR,INR,22.217790793891936
2024-01-25,SAR,INR,22.185550918051376
2024-01-26,SAR,INR,22.20101962565559
2024-01-29,SAR,INR,22.19014846883738
2024-01-30,SAR,INR,22.20105137078008
2024-01-31,SAR,INR,22.190027318648617
2024-02-01,SAR,INR,22.174205478356043
2024-02-02,SAR,INR,22.140093256997716
2024-02-05,SAR,INR,22.13550710072286
2024-02-06,SAR,INR,22.185640388694083
2024-02-07,SAR,INR,22.17827792618209
2024-02-08,SAR,INR,22.162644944788553
2024-02-09,SAR,INR,22.155520615989417
2024-02-12,SAR,INR,22.163164500582525
2024-02-13,SAR,INR,22.156598292347553
2024-02-14,SAR,INR,22.179493812775945
2024-02-15,SAR,INR,22.170271620609583
2024-02-16,SAR,INR,22.16472942658811
2024-02-19,SAR,INR,22.162381126041737
2024-02-20,SAR,INR,22.16374694611045
2024-02-21,SAR,INR,22.11374252679525
2024-02-22,SAR,INR,22.14472504440573
2024-02-23,SAR,INR,22.121160780558057
2024-02-26,SAR,INR,22.126393563985403
2024-02-27,SAR,INR,22.119282408751587
2024-02-28,SAR,INR,22.144468113998755
2024-02-29,SAR,INR,22.13250329568382
2024-03-01,SAR,INR,22.135388414244517
2024-03-04,SAR,INR,22.11801408381325
2024-03-05,SAR,INR,22.134238733344773
2024-03-06,SAR,INR,22.127322028683693
2024-03-07,SAR,INR,22.110045381139116
2024-03-08,SAR,INR,22.090413259220668
2024-03-11,SAR,INR,22.087948358428775
2024-03-12,SAR,INR,22.096596757245152
2024-03-13,SAR,INR,22.11185528651231
2024-03-14,SAR,INR,22.11239268354302
2024-03-15,SAR,INR,22.14919070432279
2024-03-18,SAR,INR,22.105474272733773
2024-03-19,SAR,INR,22.12355100718196
2024-03-20,SAR,INR,22.170108979621546
2024-03-21,SAR,INR,22.172776354371535
2024-03-22,SAR,INR,22.21950980167776
2024-03-25,SAR,INR,22.31404619793466
2024-03-26,SAR,INR,22.268066119822834
2024-03-27,SAR,INR,22.249565755558024
2024-03-28,SAR,INR,22.254095813637605
2024-03-29,SAR,INR,22.25625673501486
2024-04-01,SAR,INR,22.229416847334733
2024-04-02,SAR,INR,22.23902775356055
2024-04-03,SAR,INR,22.250506087171516
2024-04-04,SAR,INR,22.255091691736197
2024-04-05,SAR,INR,22.282677658888133
2024-04-08,SAR,INR,22.209519264826667
2024-04-09,SAR,INR,22.22784039140447
2022-03-04,CNY,INR,12.009700235386731
2022-03-07,CNY,INR,12.097773023258469
2022-03-08,CNY,INR,12.197680161539779
2022-03-09,CNY,INR,12.174638677143435
2022-03-10,CNY,INR,12.053146495063402
2022-03-11,CNY,INR,12.072886552592536
2022-03-14,CNY,INR,12.108744516588672
2022-03-15,CNY,INR,12.018241774976559
2022-03-16,CNY,INR,11.97436032961923
2022-03-17,CNY,INR,11.970052686050622
2022-03-18,CNY,INR,11.974091868205505
2022-03-21,CNY,INR,11.94088249224842
2022-03-22,CNY,INR,12.00835605344355
2022-03-23,CNY,INR,11.95574368096186
2022-03-24,CNY,INR,12.015193045129308
2022-03-25,CNY,INR,11.988674585209537
2022-03-28,CNY,INR,11.983677358090063
2022-03-29,CNY,INR,11.93496854111936
2022-03-30,CNY,INR,11.891483443453353
2022-03-31,CNY,INR,11.948535447612926
2022-04-01,CNY,INR,11.975137874685629
2022-04-04,CNY,INR,11.944923028039511
2022-04-05,CNY,INR,11.863133020808164
2022-04-06,CNY,INR,11.85753718979845
2022-04-07,CNY,INR,11.94386981028083
2022-04-08,CNY,INR,11.936600931172734
2022-04-11,CNY,INR,11.929179287111765
2022-04-12,CNY,INR,11.907767412874136
2022-04-13,CNY,INR,11.96383472755997
2022-04-14,CNY,INR,11.955286647056596
2022-04-15,CNY,INR,11.965503077055132
2022-04-18,CNY,INR,11.982573982107624
2022-04-19,CNY,INR,11.982061134805917
2022-04-20,CNY,INR,11.958794664698985
2022-04-21,CNY,INR,11.885286697615129
2022-04-22,CNY,INR,11.828447574847587
2022-04-25,CNY,INR,11.763072481691779
2022-04-26,CNY,INR,11.669559476385075
2022-04-27,CNY,INR,11.713023808436901
2022-04-28,CNY,INR,11.658235297795272
2022-04-29,CNY,INR,11.56007963536615
2022-05-02,CNY,INR,11.581248562930341
2022-05-03,CNY,INR,11.581399822961885
2022-05-04,CNY,INR,11.572978879153652
2022-05-05,CNY,INR,11.502323156852981
2022-05-06,CNY,INR,11.502088206661256
2022-05-09,CNY,INR,11.54547237917916
2022-05-10,CNY,INR,11.49595762224692
2022-05-11,CNY,INR,11.475495780059191
2022-05-12,CNY,INR,11.519395898657194
2022-05-13,CNY,INR,11.41245769208399
2022-05-16,CNY,INR,11.415188017593664
2022-05-17,CNY,INR,11.467096946024299
2022-05-18,CNY,INR,11.486060675657654
2022-05-19,CNY,INR,11.523085089734991
2022-05-20,CNY,INR,11.534556607522973
2022-05-23,CNY,INR,11.628570646563048
2022-05-24,CNY,INR,11.658516343250767
2022-05-25,CNY,INR,11.645693397145806
2022-05-26,CNY,INR,11.581107892183354
2022-05-27,CNY,INR,11.521595293763312
2022-05-30,CNY,INR,11.599976827954833
2022-05-31,CNY,INR,11.639249865389502
2022-06-01,CNY,INR,11.631068102151403
2022-06-02,CNY,INR,11.605351036844922
2022-06-03,CNY,INR,11.617085002480962
2022-06-06,CNY,INR,11.667021619963407
2022-06-07,CNY,INR,11.697304128402493
2022-06-08,CNY,INR,11.645290943782925
2022-06-09,CNY,INR,11.63067253051645
2022-06-10,CNY,INR,11.630702350306933
2022-06-13,CNY,INR,11.654556052700173
2022-06-14,CNY,INR,11.573346434950736
2022-06-15,CNY,INR,11.571406349303857
2022-06-16,CNY,INR,11.605589703923442
2022-06-17,CNY,INR,11.632559414854768
2022-06-20,CNY,INR,11.608827137868502
2022-06-21,CNY,INR,11.64688910600546
2022-06-22,CNY,INR,11.68215163019795
2022-06-23,CNY,INR,11.66869598311041
2022-06-24,CNY,INR,11.667746652206688
2022-06-27,CNY,INR,11.699003805313168
2022-06-28,CNY,INR,11.723900693695214
2022-06-29,CNY,INR,11.78912473458854
2022-06-30,CNY,INR,11.776216803221587
2022-07-01,CNY,INR,11.78868909979883
2022-07-04,CNY,INR,11.782807161037681
2022-07-05,CNY,INR,11.78447749171437
2022-07-06,CNY,INR,11.812883685757924
2022-07-07,CNY,INR,11.786161995892144
2022-07-08,CNY,INR,11.823237657692289
2022-07-11,CNY,INR,11.850589128599154
2022-07-12,CNY,INR,11.83198351847227
2022-07-13,CNY,INR,11.821040072074538
2022-07-14,CNY,INR,11.880359519770309
2022-07-15,CNY,INR,11.824713624197216
2022-07-18,CNY,INR,11.799082764269997
2022-07-19,CNY,INR,11.869880433237995
2022-07-20,CNY,INR,11.841556544546393
2022-07-21,CNY,INR,11.843758305696156
2022-07-22,CNY,INR,11.791400030111049
2022-07-25,CNY,INR,11.832722948270657
2022-07-26,CNY,INR,11.811616896228315
2022-07-27,CNY,INR,11.80681126193349
2022-07-28,CNY,INR,11.816289317474457
2022-07-29,CNY,INR,11.795710387266809
2022-08-01,CNY,INR,11.744394874958743
2022-08-02,CNY,INR,11.666549204831426
2022-08-03,CNY,INR,11.642006058894708
2022-08-04,CNY,INR,11.709086691129869
2022-08-05,CNY,INR,11.730475818278137
2022-08-08,CNY,INR,11.745565958409543
2022-08-09,CNY,INR,11.793048259912666
2022-08-10,CNY,INR,11.786424545960017
2022-08-11,CNY,INR,11.765604018416184
2022-08-12,CNY,INR,11.805860833344468
2022-08-15,CNY,INR,11.811030683191234
2022-08-16,CNY,INR,11.74732819361543
2022-08-17,CNY,INR,11.66072469022481
2022-08-18,CNY,INR,11.705142971059104
2022-08-19,CNY,INR,11.757023855206171
2022-08-22,CNY,INR,11.725559628392034
2022-08-23,CNY,INR,11.665444627300417
2022-08-24,CNY,INR,11.685568186921273
2022-08-25,CNY,INR,11.634730718514902
2022-08-26,CNY,INR,11.664631091571891
2022-08-29,CNY,INR,11.63752358651709
2022-08-30,CNY,INR,11.5778050541104
2022-08-31,CNY,INR,11.530111905507738
2022-09-01,CNY,INR,11.547387979621817
2022-09-02,CNY,INR,11.54395732562989
2022-09-05,CNY,INR,11.555950417664462
2022-09-06,CNY,INR,11.507550524471867
2022-09-07,CNY,INR,11.490572328523967
2022-09-08,CNY,INR,11.435228946256643
2022-09-09,CNY,INR,11.457815850491897
2022-09-12,CNY,INR,11.501812077949012
2022-09-13,CNY,INR,11.459248416824721
2022-09-14,CNY,INR,11.496425416592047
2022-09-15,CNY,INR,11.414121128088368
2022-09-16,CNY,INR,11.418432285044787
2022-09-19,CNY,INR,11.418469471361277
2022-09-20,CNY,INR,11.377682948416009
2022-09-21,CNY,INR,11.366742459776333
2022-09-22,CNY,INR,11.358091995443829
2022-09-23,CNY,INR,11.454964365713636
2022-09-26,CNY,INR,11.400341756605485
2022-09-27,CNY,INR,11.417991807453745
2022-09-28,CNY,INR,11.387331729388507
2022-09-29,CNY,INR,11.31111278201729
2022-09-30,CNY,INR,11.437638933972494
2022-10-03,CNY,INR,11.457667248369034
2022-10-04,CNY,INR,11.454131336751516
2022-10-05,CNY,INR,11.449824466580594
2022-10-06,CNY,INR,11.475587479329988
2022-10-07,CNY,INR,11.573998628005938
2022-10-10,CNY,INR,11.641925439320175
2022-10-11,CNY,INR,11.52156866340033
2022-10-12,CNY,INR,11.483711386625828
2022-10-13,CNY,INR,11.457882619691873
2022-10-14,CNY,INR,11.464132930784785
2022-10-17,CNY,INR,11.462142441363198
2022-10-18,CNY,INR,11.423070737137095
2022-10-19,CNY,INR,11.427714461007895
2022-10-20,CNY,INR,11.483818335801061
2022-10-21,CNY,INR,11.478381064388259
2022-10-24,CNY,INR,11.396323439088064
2022-10-25,CNY,INR,11.39667310170637
2022-10-26,CNY,INR,11.28800018810125
2022-10-27,CNY,INR,11.44042752161738
2022-10-28,CNY,INR,11.406147583146662
2022-10-31,CNY,INR,11.34114754809707
2022-11-01,CNY,INR,11.329945701697284
2022-11-02,CNY,INR,11.363068404038358
2022-11-03,CNY,INR,11.372177997367999
2022-11-04,CNY,INR,11.325033324370906
2022-11-07,CNY,INR,11.42492836979659
2022-11-08,CNY,INR,11.319444690067712
2022-11-09,CNY,INR,11.231091772941454
2022-11-10,CNY,INR,11.23409062024848
2022-11-11,CNY,INR,11.200114031341855
2022-11-14,CNY,INR,11.326279387336626
2022-11-15,CNY,INR,11.451030849860217
2022-11-16,CNY,INR,11.510918327709078
2022-11-17,CNY,INR,11.49894107678574
2022-11-18,CNY,INR,11.392205235089932
2022-11-21,CNY,INR,11.451193378250537
2022-11-22,CNY,INR,11.407791890710087
2022-11-23,CNY,INR,11.445799347854518
2022-11-24,CNY,INR,11.392014269054016
2022-11-25,CNY,INR,11.419856571905825
2022-11-28,CNY,INR,11.389680577217632
2022-11-29,CNY,INR,11.329147044707952
2022-11-30,CNY,INR,11.401918979152015
2022-12-01,CNY,INR,11.489965757171376
2022-12-02,CNY,INR,11.522664882260415
2022-12-05,CNY,INR,11.592206381395727
2022-12-06,CNY,INR,11.76557719669654
2022-12-07,CNY,INR,11.776036258803515
2022-12-08,CNY,INR,11.796675562854261
2022-12-09,CNY,INR,11.81103240442576
2022-12-12,CNY,INR,11.846734936538041
2022-12-13,CNY,INR,11.846155006565368
2022-12-14,CNY,INR,11.867744318101359
2022-12-15,CNY,INR,11.871825232448145
2022-12-16,CNY,INR,11.884040585261687
2022-12-19,CNY,INR,11.86529204987778
2022-12-20,CNY,INR,11.833591220502626
2022-12-21,CNY,INR,11.871753509067275
2022-12-22,CNY,INR,11.872704451881873
2022-12-23,CNY,INR,11.868094158589884
2022-12-26,CNY,INR,11.81966681826566
2022-12-27,CNY,INR,11.909282957229152
2022-12-28,CNY,INR,11.894827215980513
2022-12-29,CNY,INR,11.873995925815166
2022-12-30,CNY,INR,11.896296596265984
2023-01-02,CNY,INR,11.99811545547027
2023-01-03,CNY,INR,11.991417183627618
2023-01-04,CNY,INR,11.973459561438176
2023-01-05,CNY,INR,12.001871921619
2023-01-06,CNY,INR,12.00976671691933
2023-01-09,CNY,INR,12.032848326879503
2023-01-10,CNY,INR,12.137069753713376
2023-01-11,CNY,INR,12.045533708399034
2023-01-12,CNY,INR,12.05965344860499
2023-01-13,CNY,INR,12.03888541921333
2023-01-16,CNY,INR,12.127786366665987
2023-01-17,CNY,INR,12.128125697005316
2023-01-18,CNY,INR,12.037903270618244
2023-01-19,CNY,INR,12.069777486105181
2023-01-20,CNY,INR,11.98969870393671
2023-01-23,CNY,INR,11.93878389947804
2023-01-24,CNY,INR,12.013563409661288
2023-01-25,CNY,INR,12.029467623553955
2023-01-26,CNY,INR,12.015908178907694
2023-01-27,CNY,INR,12.008123495571454
2023-01-30,CNY,INR,12.01757533084674
2023-01-31,CNY,INR,12.08985268316792
2023-02-01,CNY,INR,12.107379684402076
2023-02-02,CNY,INR,12.121750540658923
2023-02-03,CNY,INR,12.188352537559695
2023-02-06,CNY,INR,12.13811175233127
2023-02-07,CNY,INR,12.180599908533395
2023-02-08,CNY,INR,12.18369235900218
2023-02-09,CNY,INR,12.176939548757673
2023-02-10,CNY,INR,12.17357804873609
2023-02-13,CNY,INR,12.119471464454364
2023-02-14,CNY,INR,12.107682399734358
2023-02-15,CNY,INR,12.140171763745457
2023-02-16,CNY,INR,12.075147475798985
2023-02-17,CNY,INR,12.055235167203818
2023-02-20,CNY,INR,12.06807102058167
2023-02-21,CNY,INR,12.065406278981982
2023-02-22,CNY,INR,12.056922090519038
2023-02-23,CNY,INR,12.020271546929052
2023-02-24,CNY,INR,11.961472894886924
2023-02-27,CNY,INR,11.922070445311874
2023-02-28,CNY,INR,11.902821110145624
2023-03-01,CNY,INR,11.920343906617973
2023-03-02,CNY,INR,12.000567450167864
2023-03-03,CNY,INR,11.911785641616461
2023-03-06,CNY,INR,11.830732510439589
2023-03-07,CNY,INR,11.812624247197618
2023-03-08,CNY,INR,11.789956010693231
2023-03-09,CNY,INR,11.79294441093191
2023-03-10,CNY,INR,11.778160463949007
2023-03-13,CNY,INR,11.869026074760086
2023-03-14,CNY,INR,12.041228266316352
2023-03-15,CNY,INR,11.979463450853018
2023-03-16,CNY,INR,11.977540620302534
2023-03-17,CNY,INR,11.978658738666127
2023-03-20,CNY,INR,11.98544893947826
2023-03-21,CNY,INR,11.999519615878626
2023-03-22,CNY,INR,12.011768506927183
2023-03-23,CNY,INR,11.996424764363383
2023-03-24,CNY,INR,12.065191493543693
2023-03-27,CNY,INR,11.99050493705397
2023-03-28,CNY,INR,11.942202018102648
2023-03-29,CNY,INR,11.954125951958417
2023-03-30,CNY,INR,11.946003064799697
2023-03-31,CNY,INR,11.949886919356345
2023-04-03,CNY,INR,11.966336263866197
2023-04-04,CNY,INR,11.943771725702845
2023-04-05,CNY,INR,11.937372775269864
2023-04-06,CNY,INR,11.913933726043524
2023-04-07,CNY,INR,11.902907150255487
2023-04-10,CNY,INR,11.920399982289496
2023-04-11,CNY,INR,11.914359835484902
2023-04-12,CNY,INR,11.91926509104269
2023-04-13,CNY,INR,11.923796238295381
2023-04-14,CNY,INR,11.893284002174596
2023-04-17,CNY,INR,11.912669412214427
2023-04-18,CNY,INR,11.921221812364479
2023-04-19,CNY,INR,11.943140999535103
2023-04-20,CNY,INR,11.95917301169402
2023-04-21,CNY,INR,11.95280970320573
2023-04-24,CNY,INR,11.904941073455802
2023-04-25,CNY,INR,11.871427855654133
2023-04-26,CNY,INR,11.828668133278939
2023-04-27,CNY,INR,11.806131424906653
2023-04-28,CNY,INR,11.811840366245292
2023-05-01,CNY,INR,11.828045001619557
2023-05-02,CNY,INR,11.832541912425086
2023-05-03,CNY,INR,11.833806337744136
2023-05-04,CNY,INR,11.833994020011232
2023-05-05,CNY,INR,11.83313761891236
2023-05-08,CNY,INR,11.82861243755724
2023-05-09,CNY,INR,11.833480172101758
2023-05-10,CNY,INR,11.865912931006164
2023-05-11,CNY,INR,11.81730232293944
2023-05-12,CNY,INR,11.816903707375332
2023-05-15,CNY,INR,11.814971539884027
2023-05-16,CNY,INR,11.834210674654628
2023-05-17,CNY,INR,11.796003481133084
2023-05-18,CNY,INR,11.78349636431949
2023-05-19,CNY,INR,11.758909114934795
2023-05-22,CNY,INR,11.831880244121749
2023-05-23,CNY,INR,11.780141646361926
2023-05-24,CNY,INR,11.746869269715603
2023-05-25,CNY,INR,11.716153213944835
2023-05-26,CNY,INR,11.691030804781235
2023-05-29,CNY,INR,11.704767940237161
2023-05-30,CNY,INR,11.676497934908866
2023-05-31,CNY,INR,11.680166428464872
2023-06-01,CNY,INR,11.625527700617909
2023-06-02,CNY,INR,11.59970470829785
2023-06-05,CNY,INR,11.63355863821755
2023-06-06,CNY,INR,11.613117447644527
2023-06-07,CNY,INR,11.591447445966196
2023-06-08,CNY,INR,11.589341936728488
2023-06-09,CNY,INR,11.599771654322922
2023-06-12,CNY,INR,11.566979066988097
2023-06-13,CNY,INR,11.524395437828503
2023-06-14,CNY,INR,11.482647727224844
2023-06-15,CNY,INR,11.454639007512014
2023-06-16,CNY,INR,11.50475306930889
2023-06-19,CNY,INR,11.495846522656734
2023-06-20,CNY,INR,11.449276779662569
2023-06-21,CNY,INR,11.418198125956337
2023-06-22,CNY,INR,11.415008950551965
2023-06-23,CNY,INR,11.411756214291245
2023-06-26,CNY,INR,11.420881515959081
2023-06-27,CNY,INR,11.33234395206091
2023-06-28,CNY,INR,11.359163602471654
2023-06-29,CNY,INR,11.324308322802267
2023-06-30,CNY,INR,11.31793446840436
2023-07-03,CNY,INR,11.335509504170659
2023-07-04,CNY,INR,11.319387584842843
2023-07-05,CNY,INR,11.368559368602291
2023-07-06,CNY,INR,11.370349409576875
2023-07-07,CNY,INR,11.417591760452979
2023-07-10,CNY,INR,11.456367271501904
2023-07-11,CNY,INR,11.413339994974194
2023-07-12,CNY,INR,11.429826100757055
2023-07-13,CNY,INR,11.444294623966016
2023-07-14,CNY,INR,11.472839013840144
2023-07-17,CNY,INR,11.49486722508982
2023-07-18,CNY,INR,11.444174754205733
2023-07-19,CNY,INR,11.432229242910807
2023-07-20,CNY,INR,11.356605712830628
2023-07-21,CNY,INR,11.437664462469911
2023-07-24,CNY,INR,11.422603212293893
2023-07-25,CNY,INR,11.386330369412462
2023-07-26,CNY,INR,11.485005063814242
2023-07-27,CNY,INR,11.465105048673081
2023-07-28,CNY,INR,11.483863159474708
2023-07-31,CNY,INR,11.580334986303228
2023-08-01,CNY,INR,11.589174150449594
2023-08-02,CNY,INR,11.469002760560898
2023-08-03,CNY,INR,11.506077795420424
2023-08-04,CNY,INR,11.557534251600373
2023-08-07,CNY,INR,11.596266650003827
2023-08-08,CNY,INR,11.505123134633095
2023-08-09,CNY,INR,11.48121409308942
2023-08-10,CNY,INR,11.495478206064945
2023-08-11,CNY,INR,11.47655353038681
2023-08-14,CNY,INR,11.525840022478633
2023-08-15,CNY,INR,11.468920513347257
2023-08-16,CNY,INR,11.425420921041223
2023-08-17,CNY,INR,11.407017054921198
2023-08-18,CNY,INR,11.413974012139079
2023-08-21,CNY,INR,11.422980616891437
2023-08-22,CNY,INR,11.546749009317523
2023-08-23,CNY,INR,11.391764677726314
2023-08-24,CNY,INR,11.511708335726553
2023-08-25,CNY,INR,11.357300684064285
2023-08-28,CNY,INR,11.340965171291373
2023-08-29,CNY,INR,11.344541398634647
2023-08-30,CNY,INR,11.33262402336129
2023-08-31,CNY,INR,11.354331284947534
2023-09-01,CNY,INR,11.393626020971169
2023-09-04,CNY,INR,11.582050569337412
2023-09-05,CNY,INR,11.377300482070268
2023-09-06,CNY,INR,11.37635815719193
2023-09-07,CNY,INR,11.380336687287127
2023-09-08,CNY,INR,11.359685220778601
2023-09-11,CNY,INR,11.480462875929334
2023-09-12,CNY,INR,11.380804175565572
2023-09-13,CNY,INR,11.362520556379195
2023-09-14,CNY,INR,11.409971956352365
2023-09-15,CNY,INR,11.411412577879787
2023-09-18,CNY,INR,11.422455515660431
2023-09-19,CNY,INR,11.419485241200164
2023-09-20,CNY,INR,11.403448124197553
2023-09-21,CNY,INR,11.4036513696351
2023-09-22,CNY,INR,11.344870749187066
2023-09-25,CNY,INR,11.370304378591754
2023-09-26,CNY,INR,11.358335923810614
2023-09-27,CNY,INR,11.394079538329152
2023-09-28,CNY,INR,11.387734524964344
2023-09-29,CNY,INR,11.396457592358388
2023-10-02,CNY,INR,11.591210571092688
2023-10-03,CNY,INR,11.610104928620785
2023-10-04,CNY,INR,11.568852418549795
2023-10-05,CNY,INR,11.589766634925127
2023-10-06,CNY,INR,11.562707501402201
2023-10-09,CNY,INR,11.386152757350828
2023-10-10,CNY,INR,11.421910751948872
2023-10-11,CNY,INR,11.41196681882866
2023-10-12,CNY,INR,11.401757453671735
2023-10-13,CNY,INR,11.40346537448329
2023-10-16,CNY,INR,11.618462623640653
2023-10-17,CNY,INR,11.38269025798877
2023-10-18,CNY,INR,11.387816855987012
2023-10-19,CNY,INR,11.38560239732351
2023-10-20,CNY,INR,11.369172774888284
2023-10-23,CNY,INR,11.367771217269592
2023-10-24,CNY,INR,11.351964560911938
2023-10-25,CNY,INR,11.354193300857673
2023-10-26,CNY,INR,11.368836233768207
2023-10-27,CNY,INR,11.385323889167012
2023-10-30,CNY,INR,11.652031079180233
2023-10-31,CNY,INR,11.391598169545546
2023-11-01,CNY,INR,11.38366459051133
2023-11-02,CNY,INR,11.645047774069099
2023-11-03,CNY,INR,11.381755718897466
2023-11-06,CNY,INR,11.393916119446203
2023-11-07,CNY,INR,11.449632383884364
2023-11-08,CNY,INR,11.436047344174312
2023-11-09,CNY,INR,11.432101589306285
2023-11-10,CNY,INR,11.44135726062359
2023-11-13,CNY,INR,11.59861010424811
2023-11-14,CNY,INR,11.41413052759708
2023-11-15,CNY,INR,11.442423719388444
2023-11-16,CNY,INR,11.480609290665598
2023-11-17,CNY,INR,11.47911892958291
2023-11-20,CNY,INR,11.552698786511542
2023-11-21,CNY,INR,11.625001542071573
2023-11-22,CNY,INR,11.76052989764139
2023-11-23,CNY,INR,11.678217263219608
2023-11-24,CNY,INR,11.762115453178694
2023-11-27,CNY,INR,11.764427366617838
2023-11-28,CNY,INR,11.69158422565306
2023-11-29,CNY,INR,11.809238072465519
2023-11-30,CNY,INR,11.771645213900001
2023-12-01,CNY,INR,11.780634757460575
2023-12-04,CNY,INR,11.784332322064984
2023-12-05,CNY,INR,11.69092595292318
2023-12-06,CNY,INR,11.65974956672585
2023-12-07,CNY,INR,11.657698939685133
2023-12-08,CNY,INR,11.659984884145501
2023-12-11,CNY,INR,11.706859598450592
2023-12-12,CNY,INR,11.617114162823441
2023-12-13,CNY,INR,11.62151620725217
2023-12-14,CNY,INR,11.613049231547848
2023-12-15,CNY,INR,11.786699496801702
2023-12-18,CNY,INR,11.744813613169981
2023-12-19,CNY,INR,11.653281427555157
